string,dom_number,pmt_number,dom_x,dom_y,dom_z,dom_time,dom_type,width,rde,pmt_area,pmt_dir_x,pmt_dir_y,pmt_dir_z
85.0,2.0,0.0,-9.680000305175781,-79.5,181.0,7153.158777925423,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,3.0,0.0,-9.680000305175781,-79.5,170.99000549316406,12793.61604885536,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,4.0,0.0,-9.680000305175781,-79.5,160.97999572753906,11415.233275226137,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,5.0,0.0,-9.680000305175781,-79.5,150.9600067138672,9124.454295305557,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,6.0,0.0,-9.680000305175781,-79.5,140.9499969482422,16720.118638573815,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,7.0,0.0,-9.680000305175781,-79.5,130.94000244140625,16411.533840901735,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,8.0,0.0,-9.680000305175781,-79.5,120.93000030517578,23897.495986767834,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,9.0,0.0,-9.680000305175781,-79.5,110.91000366210938,12779.863107021185,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,10.0,0.0,-9.680000305175781,-79.5,100.9000015258789,6346.296045627475,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,11.0,0.0,-9.680000305175781,-79.5,-156.41000366210938,10609.743422965132,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,12.0,0.0,-9.680000305175781,-79.5,-163.4199981689453,11208.234007786374,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,13.0,0.0,-9.680000305175781,-79.5,-170.42999267578125,13883.8491509523,20.0,0.8330344557762146,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,14.0,0.0,-9.680000305175781,-79.5,-177.44000244140625,13903.12530860603,20.0,0.8330429792404175,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,15.0,0.0,-9.680000305175781,-79.5,-184.4499969482422,10370.505063868886,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,16.0,0.0,-9.680000305175781,-79.5,-191.4499969482422,12998.808819060385,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,17.0,0.0,-9.680000305175781,-79.5,-198.4600067138672,9197.96569169018,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,18.0,0.0,-9.680000305175781,-79.5,-205.47000122070312,6265.206400605095,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,19.0,0.0,-9.680000305175781,-79.5,-212.47999572753906,10227.542512376147,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,20.0,0.0,-9.680000305175781,-79.5,-219.49000549316406,9068.89430667408,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,21.0,0.0,-9.680000305175781,-79.5,-226.5,14405.548078729425,20.0,0.8331025242805481,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,22.0,0.0,-9.680000305175781,-79.5,-233.50999450683594,12463.17654003196,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,23.0,0.0,-9.680000305175781,-79.5,-240.50999450683594,10880.846875534633,20.0,0.8329416513442993,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,24.0,0.0,-9.680000305175781,-79.5,-247.52000427246094,10400.464847184845,20.0,0.8332405090332031,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,25.0,0.0,-9.680000305175781,-79.5,-254.52999877929688,5946.448721209143,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,26.0,0.0,-9.680000305175781,-79.5,-261.5400085449219,10249.78146238828,20.0,0.8330908417701721,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,27.0,0.0,-9.680000305175781,-79.5,-268.54998779296875,11070.228175804492,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,28.0,0.0,-9.680000305175781,-79.5,-275.55999755859375,10583.7036478147,20.0,0.8336630463600159,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,29.0,0.0,-9.680000305175781,-79.5,-282.57000732421875,7210.000346498143,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,30.0,0.0,-9.680000305175781,-79.5,-289.57000732421875,9979.629271772645,20.0,0.833014965057373,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,31.0,0.0,-9.680000305175781,-79.5,-296.5799865722656,9931.587969670505,20.0,0.8331005573272705,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,32.0,0.0,-9.680000305175781,-79.5,-303.5899963378906,9906.201125635473,20.0,0.8335787653923035,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,33.0,0.0,-9.680000305175781,-79.5,-310.6000061035156,10246.904860504324,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,34.0,0.0,-9.680000305175781,-79.5,-317.6099853515625,9924.133158120936,20.0,0.8329394459724426,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,35.0,0.0,-9.680000305175781,-79.5,-324.6199951171875,9938.350230626487,20.0,0.8331405520439148,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,36.0,0.0,-9.680000305175781,-79.5,-331.6300048828125,9935.115980258945,20.0,0.8331441879272461,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,37.0,0.0,-9.680000305175781,-79.5,-338.6300048828125,10184.977903605513,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,38.0,0.0,-9.680000305175781,-79.5,-345.6400146484375,10185.13094735564,20.0,0.8330448269844055,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,39.0,0.0,-9.680000305175781,-79.5,-352.6499938964844,10217.1708033467,20.0,0.8335323929786682,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,40.0,0.0,-9.680000305175781,-79.5,-359.6600036621094,10361.102749501099,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,41.0,0.0,-9.680000305175781,-79.5,-366.6700134277344,15001.808859396053,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,42.0,0.0,-9.680000305175781,-79.5,-373.67999267578125,11165.76748116321,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,43.0,0.0,-9.680000305175781,-79.5,-380.69000244140625,10766.328359185169,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,44.0,0.0,-9.680000305175781,-79.5,-387.69000244140625,10881.119675397433,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,45.0,0.0,-9.680000305175781,-79.5,-394.70001220703125,9887.597298062097,20.0,0.8329368233680725,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,46.0,0.0,-9.680000305175781,-79.5,-401.7099914550781,10304.659663535542,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,47.0,0.0,-9.680000305175781,-79.5,-408.7200012207031,10408.93787133013,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,48.0,0.0,-9.680000305175781,-79.5,-415.7300109863281,10175.837300817288,20.0,0.8335113525390625,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,49.0,0.0,-9.680000305175781,-79.5,-422.739990234375,10256.61319806542,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,50.0,0.0,-9.680000305175781,-79.5,-429.75,10815.091089419853,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,51.0,0.0,-9.680000305175781,-79.5,-436.75,9885.414849597968,20.0,0.8332207202911377,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,52.0,0.0,-9.680000305175781,-79.5,-443.760009765625,10282.826034185831,20.0,0.8331776857376099,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,53.0,0.0,-9.680000305175781,-79.5,-450.7699890136719,15045.93372464096,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,54.0,0.0,-9.680000305175781,-79.5,-457.7799987792969,9954.836781556405,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,55.0,0.0,-9.680000305175781,-79.5,-464.7900085449219,10207.323128295624,20.0,0.8330119252204895,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,56.0,0.0,-9.680000305175781,-79.5,-471.79998779296875,10112.25208782189,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,57.0,0.0,-9.680000305175781,-79.5,-478.80999755859375,8698.243923203503,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,58.0,0.0,-9.680000305175781,-79.5,-485.80999755859375,5736.9714689828415,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,59.0,0.0,-9.680000305175781,-79.5,-492.82000732421875,10505.883294349289,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
85.0,60.0,0.0,-9.680000305175781,-79.5,-499.2799987792969,8808.231129299656,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,1.0,0.0,-10.970000267028809,6.71999979019165,190.4199981689453,12380.776642267927,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,2.0,0.0,-10.970000267028809,6.71999979019165,180.41000366210938,12347.013389456337,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,3.0,0.0,-10.970000267028809,6.71999979019165,170.39999389648438,8582.680685686686,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,4.0,0.0,-10.970000267028809,6.71999979019165,160.38999938964844,8587.390090931434,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,5.0,0.0,-10.970000267028809,6.71999979019165,150.3699951171875,13932.928128066806,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,6.0,0.0,-10.970000267028809,6.71999979019165,140.36000061035156,10412.216091983599,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,7.0,0.0,-10.970000267028809,6.71999979019165,130.35000610351562,7811.097338140074,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,8.0,0.0,-10.970000267028809,6.71999979019165,120.33999633789062,12447.582458164194,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,9.0,0.0,-10.970000267028809,6.71999979019165,110.33000183105469,6252.320308586327,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,10.0,0.0,-10.970000267028809,6.71999979019165,100.30999755859375,9406.842543425822,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,12.0,0.0,-10.970000267028809,6.71999979019165,-164.00999450683594,9620.026971017756,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,13.0,0.0,-10.970000267028809,6.71999979019165,-171.02000427246094,9015.939158739358,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,14.0,0.0,-10.970000267028809,6.71999979019165,-178.02999877929688,11626.723212605235,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,15.0,0.0,-10.970000267028809,6.71999979019165,-185.02999877929688,10513.714674048151,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,16.0,0.0,-10.970000267028809,6.71999979019165,-192.0399932861328,11841.502962566876,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,17.0,0.0,-10.970000267028809,6.71999979019165,-199.0500030517578,10165.123700574337,20.0,0.8333595991134644,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,18.0,0.0,-10.970000267028809,6.71999979019165,-206.05999755859375,10136.802742904425,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,19.0,0.0,-10.970000267028809,6.71999979019165,-213.07000732421875,10925.576206703905,20.0,0.8332891464233398,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,20.0,0.0,-10.970000267028809,6.71999979019165,-220.0800018310547,10461.258583963561,20.0,0.8334534168243408,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,21.0,0.0,-10.970000267028809,6.71999979019165,-227.08999633789062,10512.86376328303,20.0,0.8332149386405945,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,22.0,0.0,-10.970000267028809,6.71999979019165,-234.08999633789062,10806.183772050772,20.0,0.833655595779419,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,23.0,0.0,-10.970000267028809,6.71999979019165,-241.10000610351562,10460.494938111126,20.0,0.8334323763847351,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,24.0,0.0,-10.970000267028809,6.71999979019165,-248.11000061035156,10357.127056100937,20.0,0.8337273597717285,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,25.0,0.0,-10.970000267028809,6.71999979019165,-255.1199951171875,10272.247627679237,20.0,0.8332750201225281,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,26.0,0.0,-10.970000267028809,6.71999979019165,-262.1300048828125,10321.435078397422,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,29.0,0.0,-10.970000267028809,6.71999979019165,-283.1499938964844,6393.422672564432,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,30.0,0.0,-10.970000267028809,6.71999979019165,-290.1600036621094,11021.503791664814,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,31.0,0.0,-10.970000267028809,6.71999979019165,-297.1700134277344,7070.310223232125,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,32.0,0.0,-10.970000267028809,6.71999979019165,-304.17999267578125,10284.769883432238,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,33.0,0.0,-10.970000267028809,6.71999979019165,-311.19000244140625,10533.12968919003,20.0,0.8336401581764221,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,34.0,0.0,-10.970000267028809,6.71999979019165,-318.20001220703125,10412.545422150197,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,35.0,0.0,-10.970000267028809,6.71999979019165,-325.2099914550781,6287.088192085964,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,36.0,0.0,-10.970000267028809,6.71999979019165,-332.2099914550781,11559.042024955446,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,37.0,0.0,-10.970000267028809,6.71999979019165,-339.2200012207031,10284.065292478968,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,38.0,0.0,-10.970000267028809,6.71999979019165,-346.2300109863281,11037.038667405139,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,39.0,0.0,-10.970000267028809,6.71999979019165,-353.239990234375,10606.109995034722,20.0,0.8332942724227905,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,40.0,0.0,-10.970000267028809,6.71999979019165,-360.25,13274.83808648557,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,41.0,0.0,-10.970000267028809,6.71999979019165,-367.260009765625,10798.98711939897,20.0,0.8336412906646729,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,42.0,0.0,-10.970000267028809,6.71999979019165,-374.2699890136719,7382.943995761238,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,43.0,0.0,-10.970000267028809,6.71999979019165,-381.2699890136719,10374.892182604663,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,44.0,0.0,-10.970000267028809,6.71999979019165,-388.2799987792969,11383.56498466433,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,45.0,0.0,-10.970000267028809,6.71999979019165,-395.2900085449219,16250.68358508832,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,46.0,0.0,-10.970000267028809,6.71999979019165,-402.29998779296875,10269.899328153917,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,47.0,0.0,-10.970000267028809,6.71999979019165,-409.30999755859375,10278.567727730253,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,48.0,0.0,-10.970000267028809,6.71999979019165,-416.32000732421875,11444.624151446906,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,49.0,0.0,-10.970000267028809,6.71999979019165,-423.3299865722656,10119.332284177955,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,50.0,0.0,-10.970000267028809,6.71999979019165,-430.3299865722656,6205.201648459228,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,51.0,0.0,-10.970000267028809,6.71999979019165,-437.3399963378906,10664.681300753138,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,52.0,0.0,-10.970000267028809,6.71999979019165,-444.3500061035156,11030.428229890558,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,53.0,0.0,-10.970000267028809,6.71999979019165,-451.3599853515625,13756.990489738399,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,54.0,0.0,-10.970000267028809,6.71999979019165,-458.3699951171875,9911.193470879973,20.0,0.8331851363182068,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,55.0,0.0,-10.970000267028809,6.71999979019165,-465.3800048828125,10319.34536728215,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,56.0,0.0,-10.970000267028809,6.71999979019165,-472.3900146484375,12579.460119672029,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,57.0,0.0,-10.970000267028809,6.71999979019165,-479.3900146484375,8123.041603062933,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,58.0,0.0,-10.970000267028809,6.71999979019165,-486.3999938964844,10279.962827422765,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,59.0,0.0,-10.970000267028809,6.71999979019165,-493.4100036621094,9774.500027411841,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
86.0,60.0,0.0,-10.970000267028809,6.71999979019165,-500.7300109863281,10916.897534027285,20.0,6.25,1.350000023841858,0.04439999908208847,0.0,0.0,-1.0
87.0,1.0,0.0,18.375914158416506,-51.06855532600775,423.1965289993873,10025.008477767935,130.0,2.0,1.0,0.008171282491987054,0.5031808570570815,0.20842433531956064,0.8386705679454242
87.0,1.0,1.0,18.268555326007746,-51.0240858415835,423.1965289993873,14037.084804317046,130.0,2.0,1.0,0.008171282491987054,-0.20842433531956098,0.5031808570570816,0.8386705679454239
87.0,1.0,2.0,18.224085841583495,-51.131444673992256,423.1965289993873,11379.646857350814,130.0,2.0,1.0,0.008171282491987054,-0.5031808570570816,-0.20842433531956064,0.838670567945424
87.0,1.0,3.0,18.331444673992255,-51.175914158416504,423.1965289993873,10702.284247506475,130.0,2.0,1.0,0.008171282491987054,0.2084243353195613,-0.5031808570570815,0.8386705679454239
87.0,1.0,4.0,18.154975856808278,-51.1,423.1115850038838,5830.102009535959,130.0,2.0,1.0,0.008171282491987054,-0.9612616959383188,-4.483871334433915e-09,0.2756373558169992
87.0,1.0,5.0,18.197452444913363,-51.20254755508664,423.1115850038838,12864.584752438224,130.0,2.0,1.0,0.008171282491987054,-0.679714663692867,-0.6797146636928659,0.2756373558169991
87.0,1.0,6.0,18.3,-51.24502414319173,423.1115850038838,9469.408584018196,130.0,2.0,1.0,0.008171282491987054,5.551115123125783e-17,-0.9612616959383189,0.2756373558169991
87.0,1.0,7.0,18.402547555086638,-51.20254755508664,423.1115850038838,8546.062861503844,130.0,2.0,1.0,0.008171282491987054,0.6797146636928658,-0.6797146636928669,0.27563735581699933
87.0,1.0,8.0,18.445024143191723,-51.1,423.1115850038838,10572.778753723553,130.0,2.0,1.0,0.008171282491987054,0.9612616959383188,-4.483871334433915e-09,0.2756373558169992
87.0,1.0,9.0,18.402547555086638,-50.997452444913364,423.1115850038838,13625.604376912846,130.0,2.0,1.0,0.008171282491987054,0.6797146636928666,0.6797146636928664,0.2756373558169992
87.0,1.0,10.0,18.3,-50.954975856808275,423.1115850038838,7104.606815324843,130.0,2.0,1.0,0.008171282491987054,5.551115123125783e-17,0.9612616959383189,0.2756373558169991
87.0,1.0,11.0,18.197452444913363,-50.997452444913364,423.1115850038838,9211.464888024984,130.0,2.0,1.0,0.008171282491987054,-0.679714663692867,0.6797146636928659,0.2756373558169991
87.0,1.0,12.0,18.154975856808278,-51.1,423.02841499611617,10144.812565334723,130.0,2.0,1.0,0.008171282491987054,-0.9612616959383188,-5.950298235172725e-09,-0.2756373558169991
87.0,1.0,13.0,18.197452444913363,-51.20254755508664,423.02841499611617,7124.848700588587,130.0,2.0,1.0,0.008171282491987054,-0.6797146636928658,-0.6797146636928671,-0.2756373558169991
87.0,1.0,14.0,18.3,-51.24502414319173,423.02841499611617,8411.473191319674,130.0,2.0,1.0,0.008171282491987054,1.1102230246251565e-16,-0.9612616959383189,-0.2756373558169989
87.0,1.0,15.0,18.402547555086638,-51.20254755508664,423.02841499611617,9475.787693853841,130.0,2.0,1.0,0.008171282491987054,0.6797146636928659,-0.679714663692867,-0.27563735581699866
87.0,1.0,16.0,18.445024143191723,-51.1,423.02841499611617,13913.151849615046,130.0,2.0,1.0,0.008171282491987054,0.9612616959383188,-5.950298235172725e-09,-0.2756373558169991
87.0,1.0,17.0,18.402547555086638,-50.997452444913364,423.02841499611617,7737.792756138235,130.0,2.0,1.0,0.008171282491987054,0.6797146636928662,0.6797146636928666,-0.2756373558169989
87.0,1.0,18.0,18.3,-50.954975856808275,423.02841499611617,6668.4778083998,130.0,2.0,1.0,0.008171282491987054,1.1102230246251565e-16,0.9612616959383189,-0.2756373558169989
87.0,1.0,19.0,18.197452444913363,-50.997452444913364,423.02841499611617,8222.025719643776,130.0,2.0,1.0,0.008171282491987054,-0.679714663692867,0.6797146636928657,-0.2756373558169989
87.0,1.0,20.0,18.375914158416506,-51.06855532600775,422.9434710006127,8073.297384552448,130.0,2.0,1.0,0.008171282491987054,0.5031808570570814,0.20842433531956114,-0.8386705679454238
87.0,1.0,21.0,18.268555326007746,-51.0240858415835,422.9434710006127,11540.862522989726,130.0,2.0,1.0,0.008171282491987054,-0.2084243353195608,0.5031808570570817,-0.8386705679454238
87.0,1.0,22.0,18.224085841583495,-51.131444673992256,422.9434710006127,13387.823564178172,130.0,2.0,1.0,0.008171282491987054,-0.5031808570570814,-0.20842433531956114,-0.8386705679454238
87.0,1.0,23.0,18.33144467399226,-51.175914158416504,422.9434710006127,7195.29741483139,130.0,2.0,1.0,0.008171282491987054,0.20842433531956214,-0.5031808570570813,-0.838670567945424
87.0,3.0,0.0,18.3,-51.1,372.823,8076.346241183022,120.0,2.0,1.0,0.03242927866223986,0.0,0.0,-1.0
87.0,3.0,1.0,18.3,-51.1,373.317,8665.15842846456,120.0,2.0,1.0,0.03242927866223986,0.0,0.0,1.0
87.0,5.0,0.0,18.3,-51.1,322.823,9411.966540142475,120.0,2.0,1.0,0.03242927866223986,0.0,0.0,-1.0
87.0,5.0,1.0,18.3,-51.1,323.317,11163.435522133219,120.0,2.0,1.0,0.03242927866223986,0.0,0.0,1.0
87.0,6.0,0.0,18.375914158416506,-51.06855532600775,298.1965289993873,6710.35138469969,130.0,2.0,1.0,0.008171282491987054,0.5031808570570815,0.20842433531956064,0.8386705679454242
87.0,6.0,1.0,18.268555326007746,-51.0240858415835,298.1965289993873,5794.599408323515,130.0,2.0,1.0,0.008171282491987054,-0.20842433531956098,0.5031808570570816,0.8386705679454239
87.0,6.0,2.0,18.224085841583495,-51.131444673992256,298.1965289993873,6784.479721196826,130.0,2.0,1.0,0.008171282491987054,-0.5031808570570816,-0.20842433531956064,0.838670567945424
87.0,6.0,3.0,18.331444673992255,-51.175914158416504,298.1965289993873,8292.831383396611,130.0,2.0,1.0,0.008171282491987054,0.2084243353195613,-0.5031808570570815,0.8386705679454239
87.0,6.0,4.0,18.154975856808278,-51.1,298.1115850038838,13984.347777693209,130.0,2.0,1.0,0.008171282491987054,-0.9612616959383188,-4.483871334433915e-09,0.2756373558169992
87.0,6.0,5.0,18.197452444913363,-51.20254755508664,298.1115850038838,9197.946830942594,130.0,2.0,1.0,0.008171282491987054,-0.679714663692867,-0.6797146636928659,0.2756373558169991
87.0,6.0,6.0,18.3,-51.24502414319173,298.1115850038838,5905.025544654043,130.0,2.0,1.0,0.008171282491987054,5.551115123125783e-17,-0.9612616959383189,0.2756373558169991
87.0,6.0,7.0,18.402547555086638,-51.20254755508664,298.1115850038838,5986.437606741412,130.0,2.0,1.0,0.008171282491987054,0.6797146636928658,-0.6797146636928669,0.27563735581699933
87.0,6.0,8.0,18.445024143191723,-51.1,298.1115850038838,11795.384922161997,130.0,2.0,1.0,0.008171282491987054,0.9612616959383188,-4.483871334433915e-09,0.2756373558169992
87.0,6.0,9.0,18.402547555086638,-50.997452444913364,298.1115850038838,10539.247066470374,130.0,2.0,1.0,0.008171282491987054,0.6797146636928666,0.6797146636928664,0.2756373558169992
87.0,6.0,10.0,18.3,-50.954975856808275,298.1115850038838,6243.435140728536,130.0,2.0,1.0,0.008171282491987054,5.551115123125783e-17,0.9612616959383189,0.2756373558169991
87.0,6.0,11.0,18.197452444913363,-50.997452444913364,298.1115850038838,14737.663579953041,130.0,2.0,1.0,0.008171282491987054,-0.679714663692867,0.6797146636928659,0.2756373558169991
87.0,6.0,12.0,18.154975856808278,-51.1,298.02841499611617,13895.550762390143,130.0,2.0,1.0,0.008171282491987054,-0.9612616959383188,-5.950298235172725e-09,-0.2756373558169991
87.0,6.0,13.0,18.197452444913363,-51.20254755508664,298.02841499611617,9370.77960634717,130.0,2.0,1.0,0.008171282491987054,-0.6797146636928658,-0.6797146636928671,-0.2756373558169991
87.0,6.0,14.0,18.3,-51.24502414319173,298.02841499611617,14391.947914233477,130.0,2.0,1.0,0.008171282491987054,1.1102230246251565e-16,-0.9612616959383189,-0.2756373558169989
87.0,6.0,15.0,18.402547555086638,-51.20254755508664,298.02841499611617,6604.846840258624,130.0,2.0,1.0,0.008171282491987054,0.6797146636928659,-0.679714663692867,-0.27563735581699866
87.0,6.0,16.0,18.445024143191723,-51.1,298.02841499611617,8072.151727332626,130.0,2.0,1.0,0.008171282491987054,0.9612616959383188,-5.950298235172725e-09,-0.2756373558169991
87.0,6.0,17.0,18.402547555086638,-50.997452444913364,298.02841499611617,13197.821891776654,130.0,2.0,1.0,0.008171282491987054,0.6797146636928662,0.6797146636928666,-0.2756373558169989
